alert_id,timestamp,platform,text,true_label,risk_score,risk_level,flags_triggered,ponzi_unique_flags,explanation,stage3_alert
PG-20260524-00654,2026-05-24T19:56:16.123481,Telegram,"Everybody gets paid.  No recruiting required.Join and reserve a position for free now.
Program is 18 weeks old and it's paying.Everybody gets in line to get paid by all
the new people coming in (but it's NOT a
traditional straightline)...EVERYONE makes money...
and those that sponsor make more....Cl",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00655,2026-05-24T19:56:16.123732,Telegram,"BODY {font-family=""Arial""}
TT {font-family=""Courier New""}
BLOCKQUOTE.CITE {margin:0; padding-left:0.5em; border-left:2px solid;}
SPAN.TABOOHEADER {display=none}Online Loan Service
What Are You Waiting For?
 
Rates Have Dipped....Approvals Are Up!
7
Now you can shop for your home loan and get the bes",ponzi_related,2,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 2. Categories: Urgency / Scarcity.,False
PG-20260524-00656,2026-05-24T19:56:16.124364,Telegram,"power pick with the steam to soar 500 % yap internationa | , inc . ( ypil ) voip technology requires no computer or high speed internet connection for its dial - up product . current price : $ o . 1 o watch this stock wednesday some of these little voip stocks have been really moving lately . and wh",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00657,2026-05-24T19:56:16.124793,Telegram,"ATTN:I am Bulawa Mulete JR. the son of Mr. STEVE MBEKI MULETE from Zimbabwe. I am sorry this mail
Will surprise you, though we do not know, 
Due to the current war against white farmers in
Zimbabwe and the support of President Robert Mugabe to
Claim all white owned farms in our country to gain
Favor",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00658,2026-05-24T19:56:16.125108,Telegram,"attention : , please reply to my private email address ; ( stansankoh @ netscape . net ) i am stanley sankoh the eldest son of the late chief foday sankoh of sierra leone who was killed by president ahmad tejan kabbah as you may know in 1999 . i am presently in a refugee camp outside my country sinc",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00659,2026-05-24T19:56:16.125173,Telegram,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",legitimate,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00660,2026-05-24T19:56:16.125248,Telegram,URGENT slot alert! Premium MMM Indonesia Federal phase buka besok. Rp 1.5 juta provide help returns Rp 3 juta dalam 14 hari. Verified by admins.,ponzi_related,6,MEDIUM,2,1,"Triggered 2 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 6. Categories: Known Ponzi Scheme References, Social Proof Manipulation.",True
PG-20260524-00661,2026-05-24T19:56:16.125348,Telegram,thanks to mr pablo for helping me through my trade again and i withdraw my profit just after 5days of trading its unbelievable that i could sail through but with cedric i made it through im so grateful for the happiness you given to my family again today its a memory i will never forget god bless th,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00662,2026-05-24T19:56:16.125907,Telegram,"##################################################
#                                                #
#                 Adult Club                     #
#           Offers FREE Membership               #
#                                                #
#############################################",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00663,2026-05-24T19:56:16.126077,Telegram,newsletter coach invest septembre 1635465 coach invest l accompagnateur des jeunes entreprises url ou 1635465 coachinvest 1635465 1635465 euros min des nouvelles de coach invest 1635465 lancement réussi pour coach invest interactive qui décroche ses premiers contrats coach invest interactive accompa,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00664,2026-05-24T19:56:16.126246,Telegram,your gateway to wealth profiles professional is a personal and business analysis tool that analyzes a client s insurance investment and financial planning goals to help them see their situation today compared to their objectives profiles professional is an ideal tool for true financial planning it n,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00665,2026-05-24T19:56:16.126368,Telegram,one who belongs to india knows importance of hope and financial assistance in such crisis instarem has introduced wonderful support offer which adds $60 extra bonus for your first two money transfers when sending with special coupon code get60” this added bonus amount can help you send more support ,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00666,2026-05-24T19:56:16.126524,Telegram,keep your home safe u s homeowners call today to qualify for a free home security system 1 800 775 0738 america s most trusted security system the most comprehensive security package ever offered free over 135 000 families made the right choice in these troubled times your family s safety is more im,ponzi_related,2,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 2. Categories: Urgency / Scarcity.,False
PG-20260524-00667,2026-05-24T19:56:16.126709,Telegram,if only everybody could see this needn ' t simply visti our site and let ' s see if we can make you happy ! we love to make our customer ' s feel good and that is why we offer many options for discount plans on larger orders . we also have the most superior affiliates that we work with to help work ,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00668,2026-05-24T19:56:16.126810,Telegram,ꮋꭺꮯꮶꭼꭱտͳθꭱꭼ🔑👩‍💻 🔰 𝙈𝙤𝙣𝙚𝙮 𝙢𝙪𝙨𝙩 𝙗𝙚 𝙢𝙖𝙙𝙚💰 ꮋꭼꭱꭼ ꮖ ꮤꮖꮮꮮ ꭰꭱθꮲ 📡t꙲    u꙲    t꙲    o꙲    r꙲    i꙲    a꙲    l꙲  s꙲ 📡 🔰 𝑨𝒃𝒐𝒖𝒕 ▬▬▬▬▬▬▬▬▬▬▬▬▬ ★cracking ★hacking ★loading ★spamming ★100 banklog ★credit card to btc ▬▬▬▬▬▬▬▬▬▬▬▬▬ 💯 best,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00669,2026-05-24T19:56:16.128601,Telegram,"commercialization of nasa technology hey , i thought you might like to take a look at viaspace the cohen report viaspace was founded in 1998 as a spin - off of the caltech / nasa jet propulsion laboratory ( jpl ) to transform technologies originally developed for space and defense markets into profi",ponzi_related,5,MEDIUM,1,1,Triggered 1 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 5. Categories: Pyramid / Network Structure.,True
PG-20260524-00670,2026-05-24T19:56:16.128751,Telegram,your company is real and trusted to make investment on i my self invested $1000 and i made a profit of $5000 in just 72 hours i was so happy because i have not seen this before that is why i’m introducing all my friends and others to this company👇👇👇,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00671,2026-05-24T19:56:16.128835,Telegram,"Extra ₹80k monthly chahiye? Join forex signals VIP group. ₹12k subscription, signals making members ₹3,500+ daily. 94% win rate. Slots closing Sunday.",ponzi_related,2,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 2. Categories: Unregulated Crypto / Forex.,False
PG-20260524-00672,2026-05-24T19:56:16.128984,Telegram,"Did you hear? Interest rates have just been lowered again. Don't delay! Get your free mortgage rate quote now and see how much you could save every month!
    
Free, no obligation quote:
http://www.toplinequotes.com/freequote/
                     
                     
                     
       ",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00673,2026-05-24T19:56:16.129979,Telegram,"review any book , pc or mac software pgm , consumer products and keep them ! we are celebrating our 50th issue of our inet reviews newsletter inet reviews weekly news brief may 7 , 1999 contents : oklahomans pick up the pieces , count the cost book , software , & consumer product reviewers needed to",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00674,2026-05-24T19:56:16.130143,Telegram,http www joelpittet com hello i have visited www joelpittet com and noticed that your website is not listed on some search engines i am sure that through our service the number of people who visit your website will definitely increase seekercenter is a unique technology that instantly submits your w,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00675,2026-05-24T19:56:16.130239,Telegram,you get paid every 6hours 50$530$ daily for 6days 100$1320$ daily 200$2560$ daily 300$3730$ daily 400$4640$ daily 500$5860$ daily 600$6750$ daily 700$7970$ daily 800$8340$ daily 900$9760$ daily 1000$16750$ daily gold 10000$19750060$ daily inbox me if your interested it all started with a word to try,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00676,2026-05-24T19:56:16.130401,Telegram,brand new version 1635465 1635465 just released astounding new software lets you find out almost anything about anyone download it right now no charge card needed for the brand new version 1635465 1635465 click here a href url url a discover everything you ever wanted to know about your friends your,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00677,2026-05-24T19:56:16.130706,Telegram,"[ ilug - social ] hello office of : egnr . femi daniel federal ministry of works and housing federal secretariat office complex ikoyi - lagos . attn : , first , i must solicit your strictest confidence in this transaction , this is by virtue of it  s nature as being utterly confidential and top sec",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00678,2026-05-24T19:56:16.131091,Telegram,"You are receiving this email because you have expressed an interest in receiving information about online business opportunities. If this is erroneous then please accept my most sincere apology. If you wish to be removed from this list then simply reply to this message and put ""remove"" in the subjec",ponzi_related,5,MEDIUM,1,1,Triggered 1 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 5. Categories: Pyramid / Network Structure.,True
PG-20260524-00679,2026-05-24T19:56:16.131175,Telegram,some of the largest membership sites for free get porn for free free password to 18 asian huge tits xxx free amateur hotties free teen hotties free and kinky free farm sluts free n famous adults only diligent,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00680,2026-05-24T19:56:16.131288,Telegram,i am grateful to meet @shirleyhnichols after the horrible times which i passed through with the fake profiles thank you for being sincere and honest i cant even imagine myself with a huge payout of $100000 in just a week of investment i am very happy and thank you msr @shirleyhnichols click on the t,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00681,2026-05-24T19:56:16.131456,Telegram,easy ink online purchase - - save big online . customers can enjoy more flexible rates on brand name ink products as they shop online . get significant discount on quality ink products . need more assistance ? contact our professional support for timely assistance . do you want to get quality ink at,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00682,2026-05-24T19:56:16.132473,Telegram,"the wa | | street scoop : smal | cap profiie reid , tiger team technologies ( otc - ttmt ) leading developer of a unique patented process for transforming business operations of medical service providers ( source : news 1 / 4 / 05 ) friday ' s close - $ . 16 * as many of you know , some of these sto",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00683,2026-05-24T19:56:16.132894,Telegram,"REQUEST FOR URGENT BUSINESS ASSISTANCE
--------------------------------------
Your contact was availed to me by the chamber of
commerce. It was given  to me because of my diplomatic 
status as I did not disclose the actual reasons for 
which I sought your contact. But I was
assured That you are repu",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00684,2026-05-24T19:56:16.133221,Telegram,"guar charset = iso - 8859 - 1 "" > orthograph hiccupped gratifies psychoanalytical . withstay aprication militated siphoniform ciboule applanate stylography . simianity dodd mega umload amissible . debye mayapples scattiest urinative pseudoviaduct postimperial pyrosises tannings . illicitly necessist",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
